snr,p,step,seconds_total,seconds_per_trial
0.25,100,compute_discriminant,0.012784415000000493,0.00012784415000000493
0.25,100,data_gen_normal,0.005399042999989945,5.3990429999899446e-05
0.25,100,inner_product,0.00015916900000334522,1.5916900000334522e-06
0.25,200,alpha_accumulate,0.00012870399999265203,1.2870399999265203e-06
0.25,200,compute_discriminant,0.012802164000000005,0.00012802164000000004
0.25,200,data_gen_normal,0.0114318760000085,0.00011431876000008501
0.25,200,inner_product,0.0001525860000040069,1.5258600000400691e-06
0.25,500,alpha_accumulate,0.00013100199999982465,1.3100199999982465e-06
0.25,500,compute_discriminant,0.013936291999991468,0.00013936291999991468
0.25,500,data_gen_normal,0.0510757520000098,0.000510757520000098
0.25,500,inner_product,0.00015833500000006495,1.5833500000006495e-06
