p,step,seconds_total,seconds_per_trial
100,ARG_normal_compute_ARG_PC_subspace[a2=0.25],0.018625539000000024,0.00018625539000000026
100,ARG_normal_compute_ARG_PC_subspace[a2=0.5],0.01828337199999991,0.00018283371999999908
100,ARG_normal_compute_ARG_PC_subspace[a2=0.75],0.017699042999999914,0.00017699042999999915
100,ARG_normal_compute_ARG_PC_subspace[a2=0],0.019838085999999783,0.00019838085999999782
100,ARG_normal_compute_ARG_PC_subspace[a2=1],0.017301217999999924,0.00017301217999999923
100,ARG_normal_compute_principal_angles[a2=0.25],0.001130827000000001,1.130827000000001e-05
100,ARG_normal_compute_principal_angles[a2=0.5],0.001061794999999921,1.061794999999921e-05
100,ARG_normal_compute_principal_angles[a2=0.75],0.0010211689999998774,1.0211689999998774e-05
100,ARG_normal_compute_principal_angles[a2=0],0.00126075299999992,1.26075299999992e-05
100,ARG_normal_compute_principal_angles[a2=1],0.0009985790000000272,9.985790000000272e-06
100,ARG_t_compute_ARG_PC_subspace[a2=0.25],0.018310417000000162,0.0001831041700000016
100,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.017544129999999852,0.00017544129999999853
100,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.017512540000000104,0.00017512540000000105
100,ARG_t_compute_ARG_PC_subspace[a2=0],0.018755331999999958,0.0001875533199999996
100,ARG_t_compute_ARG_PC_subspace[a2=1],0.01743409300000015,0.0001743409300000015
100,ARG_t_compute_principal_angles[a2=0.25],0.0011424130000001476,1.1424130000001476e-05
100,ARG_t_compute_principal_angles[a2=0.5],0.001006368999999896,1.0063689999998959e-05
100,ARG_t_compute_principal_angles[a2=0.75],0.0010078700000000773,1.0078700000000773e-05
100,ARG_t_compute_principal_angles[a2=0],0.0011060429999999177,1.1060429999999177e-05
100,ARG_t_compute_principal_angles[a2=1],0.001037673999999933,1.0376739999999329e-05
100,baseline_normal_compute_PC_subspace,0.026829792999999963,0.0002682979299999996
100,baseline_normal_compute_principal_angles,0.0013252939999998103,1.3252939999998104e-05
100,baseline_t_compute_PC_subspace,0.01628596099999996,0.0001628596099999996
100,baseline_t_compute_principal_angles,0.001162117999999851,1.162117999999851e-05
100,data_gen_normal,0.020074670999999905,0.00020074670999999905
100,data_gen_t,0.009388046000000039,9.388046000000039e-05
200,ARG_normal_compute_ARG_PC_subspace[a2=0.25],0.019620879000000063,0.00019620879000000063
200,ARG_normal_compute_ARG_PC_subspace[a2=0.5],0.018714420000000037,0.00018714420000000038
200,ARG_normal_compute_ARG_PC_subspace[a2=0.75],0.018194836999999964,0.00018194836999999963
200,ARG_normal_compute_ARG_PC_subspace[a2=0],0.021019377000000006,0.00021019377000000005
200,ARG_normal_compute_ARG_PC_subspace[a2=1],0.018011913000000046,0.00018011913000000047
200,ARG_normal_compute_principal_angles[a2=0.25],0.0011524129999997967,1.1524129999997968e-05
200,ARG_normal_compute_principal_angles[a2=0.5],0.001079290000000066,1.079290000000066e-05
200,ARG_normal_compute_principal_angles[a2=0.75],0.0010322489999999018,1.0322489999999018e-05
200,ARG_normal_compute_principal_angles[a2=0],0.001230663000000104,1.230663000000104e-05
200,ARG_normal_compute_principal_angles[a2=1],0.001038918000000083,1.038918000000083e-05
200,ARG_t_compute_ARG_PC_subspace[a2=0.25],0.0182172119999999,0.00018217211999999898
200,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.01826003799999995,0.0001826003799999995
200,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.01782367300000015,0.00017823673000000152
200,ARG_t_compute_ARG_PC_subspace[a2=0],0.020112167000000014,0.00020112167000000013
200,ARG_t_compute_ARG_PC_subspace[a2=1],0.018308622999999802,0.00018308622999999803
200,ARG_t_compute_principal_angles[a2=0.25],0.0010572109999998913,1.0572109999998913e-05
200,ARG_t_compute_principal_angles[a2=0.5],0.001078756000000236,1.078756000000236e-05
200,ARG_t_compute_principal_angles[a2=0.75],0.0010965479999998917,1.0965479999998916e-05
200,ARG_t_compute_principal_angles[a2=0],0.0011988719999999342,1.1988719999999342e-05
200,ARG_t_compute_principal_angles[a2=1],0.001078866000000095,1.078866000000095e-05
200,baseline_normal_compute_PC_subspace,0.02503829499999982,0.0002503829499999982
200,baseline_normal_compute_principal_angles,0.0012970860000001139,1.2970860000001139e-05
200,baseline_t_compute_PC_subspace,0.017131628000000038,0.00017131628000000037
200,baseline_t_compute_principal_angles,0.001281667000000014,1.281667000000014e-05
200,data_gen_normal,0.02699058500000004,0.00026990585000000037
200,data_gen_t,0.01925716100000016,0.00019257161000000162
500,ARG_normal_compute_ARG_PC_subspace[a2=0.25],0.020956794000000195,0.00020956794000000196
500,ARG_normal_compute_ARG_PC_subspace[a2=0.5],0.0193744079999999,0.00019374407999999898
500,ARG_normal_compute_ARG_PC_subspace[a2=0.75],0.019460999999999645,0.00019460999999999646
500,ARG_normal_compute_ARG_PC_subspace[a2=0],0.021537701999999992,0.00021537701999999991
500,ARG_normal_compute_ARG_PC_subspace[a2=1],0.020785543000000073,0.00020785543000000073
500,ARG_normal_compute_principal_angles[a2=0.25],0.0011326690000000028,1.1326690000000028e-05
500,ARG_normal_compute_principal_angles[a2=0.5],0.0010009630000001046,1.0009630000001045e-05
500,ARG_normal_compute_principal_angles[a2=0.75],0.0010413299999999515,1.0413299999999515e-05
500,ARG_normal_compute_principal_angles[a2=0],0.001258834999999764,1.258834999999764e-05
500,ARG_normal_compute_principal_angles[a2=1],0.0011563750000000705,1.1563750000000706e-05
500,ARG_t_compute_ARG_PC_subspace[a2=0.25],0.019961412999999983,0.00019961412999999984
500,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.019132166999999783,0.00019132166999999783
500,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.019686425999999868,0.00019686425999999868
500,ARG_t_compute_ARG_PC_subspace[a2=0],0.01996420900000026,0.0001996420900000026
500,ARG_t_compute_ARG_PC_subspace[a2=1],0.020463539999999975,0.00020463539999999975
500,ARG_t_compute_principal_angles[a2=0.25],0.0010850419999998973,1.0850419999998972e-05
500,ARG_t_compute_principal_angles[a2=0.5],0.0010569980000001422,1.0569980000001422e-05
500,ARG_t_compute_principal_angles[a2=0.75],0.001081207000000084,1.081207000000084e-05
500,ARG_t_compute_principal_angles[a2=0],0.0010780810000002583,1.0780810000002583e-05
500,ARG_t_compute_principal_angles[a2=1],0.001095372999999955,1.0953729999999551e-05
500,baseline_normal_compute_PC_subspace,0.03342524999999985,0.0003342524999999985
500,baseline_normal_compute_principal_angles,0.001786995000000069,1.786995000000069e-05
