p,step,seconds_total,seconds_per_trial
100,ARG_normal_compute_ARG_PC_subspace[a2=0.25],0.014927041999999946,0.00014927041999999947
100,ARG_normal_compute_ARG_PC_subspace[a2=0.5],0.014566625000000166,0.00014566625000000165
100,ARG_normal_compute_ARG_PC_subspace[a2=0.75],0.01427916000000018,0.0001427916000000018
100,ARG_normal_compute_ARG_PC_subspace[a2=0],0.015730954999999658,0.0001573095499999966
100,ARG_normal_compute_ARG_PC_subspace[a2=1],0.015287962999999904,0.00015287962999999905
100,ARG_normal_compute_principal_angles[a2=0.25],0.0007802090000001427,7.802090000001427e-06
100,ARG_normal_compute_principal_angles[a2=0.5],0.0007689600000004293,7.689600000004293e-06
100,ARG_normal_compute_principal_angles[a2=0.75],0.0007684170000002988,7.684170000002988e-06
100,ARG_normal_compute_principal_angles[a2=0],0.0008139960000003443,8.139960000003443e-06
100,ARG_normal_compute_principal_angles[a2=1],0.0007915410000001177,7.915410000001177e-06
100,ARG_t_compute_ARG_PC_subspace[a2=0.25],0.014501663000000053,0.00014501663000000053
100,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.014316661999999758,0.00014316661999999757
100,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.014059252000000078,0.00014059252000000078
100,ARG_t_compute_ARG_PC_subspace[a2=0],0.015709622000000062,0.00015709622000000063
100,ARG_t_compute_ARG_PC_subspace[a2=1],0.015229122999999845,0.00015229122999999844
100,ARG_t_compute_principal_angles[a2=0.25],0.0007575450000004147,7.575450000004147e-06
100,ARG_t_compute_principal_angles[a2=0.5],0.0007727509999998494,7.727509999998495e-06
100,ARG_t_compute_principal_angles[a2=0.75],0.0007666250000000208,7.666250000000208e-06
100,ARG_t_compute_principal_angles[a2=0],0.0008477990000000102,8.477990000000102e-06
100,ARG_t_compute_principal_angles[a2=1],0.0007970079999997659,7.97007999999766e-06
100,baseline_normal_compute_PC_subspace,0.014359412000000155,0.00014359412000000153
100,baseline_normal_compute_principal_angles,0.0008784160000000485,8.784160000000485e-06
100,baseline_t_compute_PC_subspace,0.013280208999999793,0.00013280208999999794
100,baseline_t_compute_principal_angles,0.0009325799999998496,9.325799999998497e-06
100,data_gen_normal,0.007450625000000016,7.450625000000016e-05
100,data_gen_t,0.0072011200000000886,7.201120000000088e-05
200,ARG_normal_compute_ARG_PC_subspace[a2=0.25],0.014832951000000538,0.00014832951000000538
200,ARG_normal_compute_ARG_PC_subspace[a2=0.5],0.014665832999999573,0.00014665832999999573
200,ARG_normal_compute_ARG_PC_subspace[a2=0.75],0.014331624999999959,0.0001433162499999996
200,ARG_normal_compute_ARG_PC_subspace[a2=0],0.015145379000000181,0.00015145379000000182
200,ARG_normal_compute_ARG_PC_subspace[a2=1],0.01449891700000061,0.00014498917000000611
200,ARG_normal_compute_principal_angles[a2=0.25],0.0007633739999998168,7.633739999998168e-06
200,ARG_normal_compute_principal_angles[a2=0.5],0.0007505469999995462,7.5054699999954624e-06
200,ARG_normal_compute_principal_angles[a2=0.75],0.0007356660000001902,7.356660000001902e-06
200,ARG_normal_compute_principal_angles[a2=0],0.0008098740000000437,8.098740000000437e-06
200,ARG_normal_compute_principal_angles[a2=1],0.0007617570000001406,7.617570000001405e-06
200,ARG_t_compute_ARG_PC_subspace[a2=0.25],0.014579418999999483,0.00014579418999999483
200,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.014482121999999542,0.0001448212199999954
200,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.014124455999999785,0.00014124455999999785
200,ARG_t_compute_ARG_PC_subspace[a2=0],0.01483729000000017,0.00014837290000000168
200,ARG_t_compute_ARG_PC_subspace[a2=1],0.01438758299999987,0.0001438758299999987
200,ARG_t_compute_principal_angles[a2=0.25],0.0007649600000000922,7.649600000000922e-06
200,ARG_t_compute_principal_angles[a2=0.5],0.0007480409999994775,7.480409999994775e-06
200,ARG_t_compute_principal_angles[a2=0.75],0.0007398339999995507,7.398339999995507e-06
200,ARG_t_compute_principal_angles[a2=0],0.000775244999999869,7.75244999999869e-06
200,ARG_t_compute_principal_angles[a2=1],0.0007572540000001515,7.5725400000015155e-06
200,baseline_normal_compute_PC_subspace,0.013598862999999795,0.00013598862999999794
200,baseline_normal_compute_principal_angles,0.0008362879999996298,8.362879999996298e-06
200,baseline_t_compute_PC_subspace,0.013054829999999629,0.00013054829999999628
200,baseline_t_compute_principal_angles,0.0008120420000002904,8.120420000002904e-06
200,data_gen_normal,0.012164749999999891,0.0001216474999999989
200,data_gen_t,0.014578243000000268,0.00014578243000000268
500,ARG_normal_compute_ARG_PC_subspace[a2=0.25],0.015813289999999425,0.00015813289999999425
500,ARG_normal_compute_ARG_PC_subspace[a2=0.5],0.015849667999999983,0.00015849667999999983
500,ARG_normal_compute_ARG_PC_subspace[a2=0.75],0.016191336999999972,0.00016191336999999973
500,ARG_normal_compute_ARG_PC_subspace[a2=0],0.017048373999999922,0.0001704837399999992
500,ARG_normal_compute_ARG_PC_subspace[a2=1],0.015320334000000324,0.00015320334000000325
500,ARG_normal_compute_principal_angles[a2=0.25],0.0007994479999993143,7.994479999993142e-06
500,ARG_normal_compute_principal_angles[a2=0.5],0.0008027430000006053,8.027430000006052e-06
500,ARG_normal_compute_principal_angles[a2=0.75],0.0008500390000002467,8.500390000002467e-06
500,ARG_normal_compute_principal_angles[a2=0],0.0009178279999999539,9.17827999999954e-06
500,ARG_normal_compute_principal_angles[a2=1],0.0007647920000003472,7.647920000003473e-06
