p,step,seconds_total,seconds_per_trial
500,ARG_normal_compute_principal_angles[a2=0.5],0.0012974609999997777,1.2974609999997777e-05
500,ARG_normal_compute_principal_angles[a2=0.75],0.001237337999999949,1.237337999999949e-05
500,ARG_normal_compute_principal_angles[a2=0],0.0013717939999999262,1.3717939999999262e-05
500,ARG_normal_compute_principal_angles[a2=1],0.001095838999999682,1.0958389999996821e-05
500,ARG_t_compute_ARG_PC_subspace[a2=0.25],0.021702958000000022,0.00021702958000000022
500,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.02067645600000015,0.0002067645600000015
500,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.02083932999999996,0.0002083932999999996
500,ARG_t_compute_ARG_PC_subspace[a2=0],0.020680921000000047,0.00020680921000000045
500,ARG_t_compute_ARG_PC_subspace[a2=1],0.01946787099999997,0.0001946787099999997
500,ARG_t_compute_principal_angles[a2=0.25],0.001183208000000019,1.183208000000019e-05
500,ARG_t_compute_principal_angles[a2=0.5],0.001180379000000037,1.1803790000000369e-05
500,ARG_t_compute_principal_angles[a2=0.75],0.0011959590000001352,1.1959590000001353e-05
500,ARG_t_compute_principal_angles[a2=0],0.0011719170000001333,1.1719170000001334e-05
500,ARG_t_compute_principal_angles[a2=1],0.001147746999999616,1.1477469999996159e-05
500,baseline_normal_compute_PC_subspace,0.034675998000000235,0.00034675998000000235
500,baseline_normal_compute_principal_angles,0.002129203999999968,2.129203999999968e-05
500,baseline_t_compute_PC_subspace,0.01809454199999999,0.0001809454199999999
500,baseline_t_compute_principal_angles,0.0012290399999999313,1.2290399999999312e-05
500,data_gen_normal,0.09647712200000008,0.0009647712200000009
500,data_gen_t,0.09563695599999986,0.0009563695599999985
1000,ARG_normal_compute_ARG_PC_subspace[a2=0.25],0.03707266699999981,0.00037072666999999807
1000,ARG_normal_compute_ARG_PC_subspace[a2=0.5],0.02787212199999964,0.00027872121999999636
1000,ARG_normal_compute_ARG_PC_subspace[a2=0.75],0.02756062300000023,0.0002756062300000023
1000,ARG_normal_compute_ARG_PC_subspace[a2=0],0.037352126000000346,0.00037352126000000344
1000,ARG_normal_compute_ARG_PC_subspace[a2=1],0.026744753000000177,0.00026744753000000176
1000,ARG_normal_compute_principal_angles[a2=0.25],0.0018277880000000524,1.8277880000000524e-05
1000,ARG_normal_compute_principal_angles[a2=0.5],0.001874167000000343,1.874167000000343e-05
1000,ARG_normal_compute_principal_angles[a2=0.75],0.001749953999999998,1.749953999999998e-05
1000,ARG_normal_compute_principal_angles[a2=0],0.0020542070000000856,2.0542070000000856e-05
1000,ARG_normal_compute_principal_angles[a2=1],0.0015262440000000654,1.5262440000000655e-05
1000,ARG_t_compute_ARG_PC_subspace[a2=0.25],0.030664040999999975,0.0003066404099999998
1000,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.027255833000000007,0.0002725583300000001
1000,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.026545628000000154,0.00026545628000000155
1000,ARG_t_compute_ARG_PC_subspace[a2=0],0.03357941500000014,0.0003357941500000014
1000,ARG_t_compute_ARG_PC_subspace[a2=1],0.02570866300000013,0.0002570866300000013
1000,ARG_t_compute_principal_angles[a2=0.25],0.0017277510000000273,1.7277510000000274e-05
1000,ARG_t_compute_principal_angles[a2=0.5],0.0015017429999998888,1.5017429999998889e-05
1000,ARG_t_compute_principal_angles[a2=0.75],0.001616667000000127,1.616667000000127e-05
1000,ARG_t_compute_principal_angles[a2=0],0.0018936209999998732,1.8936209999998734e-05
1000,ARG_t_compute_principal_angles[a2=1],0.0015351180000001963,1.5351180000001963e-05
1000,baseline_normal_compute_PC_subspace,0.04983920499999983,0.0004983920499999983
1000,baseline_normal_compute_principal_angles,0.011400208000000273,0.00011400208000000273
1000,baseline_t_compute_PC_subspace,0.029358458000000226,0.00029358458000000224
1000,baseline_t_compute_principal_angles,0.002211542999999927,2.211542999999927e-05
1000,data_gen_normal,0.5578397939999997,0.005578397939999997
1000,data_gen_t,0.6275842140000001,0.0062758421400000005
2000,ARG_normal_compute_ARG_PC_subspace[a2=0.25],0.032039916000000224,0.00032039916000000225
2000,ARG_normal_compute_ARG_PC_subspace[a2=0.5],0.03630687300000057,0.00036306873000000573
2000,ARG_normal_compute_ARG_PC_subspace[a2=0.75],0.03668066599999964,0.0003668066599999964
2000,ARG_normal_compute_ARG_PC_subspace[a2=0],0.05503270600000043,0.0005503270600000043
2000,ARG_normal_compute_ARG_PC_subspace[a2=1],0.036698868000000384,0.00036698868000000385
2000,ARG_normal_compute_principal_angles[a2=0.25],0.0014032469999986086,1.4032469999986086e-05
2000,ARG_normal_compute_principal_angles[a2=0.5],0.0014874540000005543,1.4874540000005542e-05
2000,ARG_normal_compute_principal_angles[a2=0.75],0.0028215409999994834,2.8215409999994835e-05
2000,ARG_normal_compute_principal_angles[a2=0],0.0018549140000002073,1.8549140000002075e-05
2000,ARG_normal_compute_principal_angles[a2=1],0.0013657099999986322,1.3657099999986322e-05
2000,ARG_t_compute_ARG_PC_subspace[a2=0.25],0.032968169999999075,0.00032968169999999077
2000,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.03151783399999941,0.00031517833999999414
2000,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.03375995499999973,0.0003375995499999973
2000,ARG_t_compute_ARG_PC_subspace[a2=0],0.034438462000000225,0.0003443846200000022
2000,ARG_t_compute_ARG_PC_subspace[a2=1],0.03211046100000026,0.00032110461000000256
2000,ARG_t_compute_principal_angles[a2=0.25],0.0014285379999994796,1.4285379999994797e-05
2000,ARG_t_compute_principal_angles[a2=0.5],0.0013576679999992014,1.3576679999992014e-05
2000,ARG_t_compute_principal_angles[a2=0.75],0.0013689180000004963,1.3689180000004963e-05
2000,ARG_t_compute_principal_angles[a2=0],0.001523833999999391,1.523833999999391e-05
2000,ARG_t_compute_principal_angles[a2=1],0.0013532870000003139,1.353287000000314e-05
2000,baseline_normal_compute_PC_subspace,0.07309016399999962,0.0007309016399999962
2000,baseline_normal_compute_principal_angles,0.024052542000000343,0.00024052542000000342
2000,baseline_t_compute_PC_subspace,0.040564040000000356,0.0004056404000000036
2000,baseline_t_compute_principal_angles,0.004049124000000237,4.049124000000237e-05
2000,data_gen_normal,4.938053208,0.049380532080000004
2000,data_gen_t,4.792471292999999,0.047924712929999995
