p,step,seconds_total,seconds_per_trial
500,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.01709358499999969,0.0001709358499999969
500,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.017451748000000045,0.00017451748000000045
500,ARG_t_compute_ARG_PC_subspace[a2=0],0.01741474700000034,0.00017414747000000342
500,ARG_t_compute_ARG_PC_subspace[a2=1],0.017107541000000892,0.00017107541000000893
500,ARG_t_compute_principal_angles[a2=0.25],0.0009617900000006285,9.617900000006285e-06
500,ARG_t_compute_principal_angles[a2=0.5],0.0009600059999995691,9.60005999999569e-06
500,ARG_t_compute_principal_angles[a2=0.75],0.0010069590000006956,1.0069590000006956e-05
500,ARG_t_compute_principal_angles[a2=0],0.0009894530000001955,9.894530000001955e-06
500,ARG_t_compute_principal_angles[a2=1],0.0009479140000004938,9.479140000004938e-06
500,baseline_normal_compute_PC_subspace,0.014695166000000759,0.0001469516600000076
500,baseline_normal_compute_principal_angles,0.0009698700000005944,9.698700000005944e-06
500,baseline_t_compute_PC_subspace,0.014451040999999831,0.00014451040999999832
500,baseline_t_compute_principal_angles,0.0009460819999995707,9.460819999995706e-06
500,data_gen_normal,0.05068433999999944,0.0005068433999999944
500,data_gen_t,0.055896045999999755,0.0005589604599999976
1000,ARG_normal_compute_ARG_PC_subspace[a2=0.25],0.019065828000001783,0.00019065828000001784
1000,ARG_normal_compute_ARG_PC_subspace[a2=0.5],0.019135625000000323,0.00019135625000000323
1000,ARG_normal_compute_ARG_PC_subspace[a2=0.75],0.019722004000000348,0.00019722004000000348
1000,ARG_normal_compute_ARG_PC_subspace[a2=0],0.019332796000000707,0.00019332796000000706
1000,ARG_normal_compute_ARG_PC_subspace[a2=1],0.019030251000001108,0.00019030251000001108
1000,ARG_normal_compute_principal_angles[a2=0.25],0.0011002039999996605,1.1002039999996605e-05
1000,ARG_normal_compute_principal_angles[a2=0.5],0.001095958999999036,1.095958999999036e-05
1000,ARG_normal_compute_principal_angles[a2=0.75],0.0012082939999986664,1.2082939999986665e-05
1000,ARG_normal_compute_principal_angles[a2=0],0.0011000399999991917,1.1000399999991917e-05
1000,ARG_normal_compute_principal_angles[a2=1],0.001099624000000965,1.0996240000009649e-05
1000,ARG_t_compute_ARG_PC_subspace[a2=0.25],0.01903163200000013,0.00019031632000000132
1000,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.019098094999999704,0.00019098094999999704
1000,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.01975291500000087,0.0001975291500000087
1000,ARG_t_compute_ARG_PC_subspace[a2=0],0.01920008699999931,0.0001920008699999931
1000,ARG_t_compute_ARG_PC_subspace[a2=1],0.018929998999999587,0.00018929998999999586
1000,ARG_t_compute_principal_angles[a2=0.25],0.0010982910000008062,1.0982910000008062e-05
1000,ARG_t_compute_principal_angles[a2=0.5],0.0011016629999991423,1.1016629999991422e-05
1000,ARG_t_compute_principal_angles[a2=0.75],0.0011473309999994186,1.1473309999994186e-05
1000,ARG_t_compute_principal_angles[a2=0],0.0011030769999995638,1.1030769999995637e-05
1000,ARG_t_compute_principal_angles[a2=1],0.0010950000000002902,1.0950000000002902e-05
1000,baseline_normal_compute_PC_subspace,0.016002289000001335,0.00016002289000001336
1000,baseline_normal_compute_principal_angles,0.002608575000000002,2.6085750000000017e-05
1000,baseline_t_compute_PC_subspace,0.015690125000000554,0.00015690125000000554
1000,baseline_t_compute_principal_angles,0.0010248759999997858,1.0248759999997858e-05
1000,data_gen_normal,0.23565454299999944,0.002356545429999994
1000,data_gen_t,0.24110996100000115,0.0024110996100000113
2000,ARG_normal_compute_ARG_PC_subspace[a2=0.25],0.021438006000000343,0.00021438006000000344
2000,ARG_normal_compute_ARG_PC_subspace[a2=0.5],0.0212819190000042,0.000212819190000042
2000,ARG_normal_compute_ARG_PC_subspace[a2=0.75],0.021696786000008572,0.00021696786000008572
2000,ARG_normal_compute_ARG_PC_subspace[a2=0],0.02202812500000384,0.0002202812500000384
2000,ARG_normal_compute_ARG_PC_subspace[a2=1],0.02148791800000005,0.00021487918000000051
2000,ARG_normal_compute_principal_angles[a2=0.25],0.0010494180000035769,1.0494180000035769e-05
2000,ARG_normal_compute_principal_angles[a2=0.5],0.0010534189999962251,1.0534189999962252e-05
2000,ARG_normal_compute_principal_angles[a2=0.75],0.0010956220000064576,1.0956220000064576e-05
2000,ARG_normal_compute_principal_angles[a2=0],0.0011059940000013313,1.1059940000013314e-05
2000,ARG_normal_compute_principal_angles[a2=1],0.00105953700000061,1.0595370000006098e-05
2000,ARG_t_compute_ARG_PC_subspace[a2=0.25],0.021266036000002764,0.00021266036000002763
2000,ARG_t_compute_ARG_PC_subspace[a2=0.5],0.02129004599999984,0.0002129004599999984
2000,ARG_t_compute_ARG_PC_subspace[a2=0.75],0.021757879000004365,0.00021757879000004366
2000,ARG_t_compute_ARG_PC_subspace[a2=0],0.02201920900001042,0.0002201920900001042
2000,ARG_t_compute_ARG_PC_subspace[a2=1],0.021292921000000575,0.00021292921000000574
2000,ARG_t_compute_principal_angles[a2=0.25],0.0010487510000016798,1.0487510000016798e-05
2000,ARG_t_compute_principal_angles[a2=0.5],0.0010452060000032404,1.0452060000032404e-05
2000,ARG_t_compute_principal_angles[a2=0.75],0.00109804299999805,1.09804299999805e-05
2000,ARG_t_compute_principal_angles[a2=0],0.0011351289999916858,1.1351289999916859e-05
2000,ARG_t_compute_principal_angles[a2=1],0.0010632519999935752,1.0632519999935753e-05
2000,baseline_normal_compute_PC_subspace,0.018673911999997905,0.00018673911999997906
2000,baseline_normal_compute_principal_angles,0.0010283349999999913,1.0283349999999914e-05
2000,baseline_t_compute_PC_subspace,0.018427198000005696,0.00018427198000005695
2000,baseline_t_compute_principal_angles,0.0010243320000009604,1.0243320000009604e-05
2000,data_gen_normal,1.1046194579999984,0.011046194579999984
2000,data_gen_t,1.1526480410000022,0.011526480410000022
