snr,p,step,seconds_total,seconds_per_trial
0.25,100,compute_discriminant,0.013513041999985376,0.00013513041999985376
0.25,100,data_gen_normal,0.00595263000001367,5.95263000001367e-05
0.25,100,inner_product,0.0001829649999915972,1.8296499999159721e-06
0.25,200,alpha_accumulate,0.00015399900000012678,1.5399900000012678e-06
0.25,200,compute_discriminant,0.01451095599999519,0.0001451095599999519
0.25,200,data_gen_normal,0.012410501000003293,0.00012410501000003293
0.25,200,inner_product,0.0001890039999974391,1.8900399999743912e-06
0.25,500,alpha_accumulate,0.00014008299999979101,1.4008299999979101e-06
0.25,500,compute_discriminant,0.014358376000004114,0.00014358376000004114
0.25,500,data_gen_normal,0.050086914000010196,0.0005008691400001019
0.25,500,inner_product,0.00018295599999795797,1.8295599999795797e-06
0.25,1000,alpha_accumulate,0.00019317099998339415,1.9317099998339417e-06
